ibgeID,centroid_long,centroid_lat,lon,lat,populacao
3505500,-48.652020886553004,-20.514119848272003,-48.5697509,-20.5531437,122098
2930758,-43.474897187919524,-12.8550742814649,-43.4686989,-13.0843136,13012
5007505,-54.70561539391021,-19.95175446581298,-54.884769,-19.956488,5499
4104402,-51.253258369590476,-24.645456521454697,-51.3432207,-24.5747463,15018
5101258,-58.458195743866405,-15.255782802124804,-58.346796,-15.4710868,16822
3550308,-46.64812014507461,-23.650080915451827,-46.6333824,-23.5506507,12252023
3148707,-41.1842858919285,-15.955062293885359,-41.28,-16.005556,24324
2112506,-42.386587221992315,-2.9124748123996627,-42.275531,-2.761413,58860
3126604,-44.26985786924143,-17.469796202563543,-44.2322232,-17.3117541,5215
1706506,-47.768456472217245,-6.762891457885775,-47.7524283,-6.7085964,6097
4317004,-53.17701258034715,-30.81704057968409,-53.1148304,-30.8736867,8098
2108009,-44.18060687168568,-6.6321743204648556,-44.0878124,-6.6013999,19472
4106803,-51.232210622700315,-25.92236092582243,-51.3503171,-26.0184626,18708
5200134,-50.32601750551305,-17.45225880318762,-50.3749031,-17.3959899,22366
3125705,-44.95814652933244,-18.703094753725836,-44.8991465,-18.7573983,15336
3108503,-43.00566244140379,-16.937802570382182,-43.011111,-16.862778,6319
2913606,-39.192131652577636,-14.752755536539377,-39.0453843,-14.792599,162327
2205904,-44.0078462254456,-8.206317561478494,-43.8730321,-8.0054022,5349
1507706,-49.68026382196408,-1.4341291772158218,-49.5319955,-1.7182884,26640
2930303,-43.79763571158659,-12.806273852892732,-43.9500907,-12.758418,17386
2602001,-39.96477641878905,-7.655824253587829,-39.933797,-7.777592,38146
2202505,-43.34671764978851,-9.089107492211152,-43.3284924,-9.2804898,10916
2901304,-41.21509583037967,-12.733651670877009,-41.3322919,-12.8059674,13143
2302206,-38.11401103402927,-4.399948964554286,-38.1298101,-4.1810469,53573
3171030,-43.62827383521714,-15.540206279799252,-43.6084698,-15.5926259,9355
4117701,-50.05780450611343,-25.442634870916752,-49.9987787,-25.4269718,33877
1600253,-50.6403219351565,0.5383833264780147,-50.6998737,0.6027524,5503
2921203,-40.6233834760413,-11.421366923677454,-40.5976501,-11.4309436,26023
2306405,-39.59888172928631,-3.3961704913154604,-39.583571,-3.499329,129358
2916500,-38.19480892908655,-11.188428213545153,-38.2184391,-11.3094471,35576
4314175,-53.69102202921943,-31.839113404244955,-53.585424,-31.7324042,1982
1700350,-48.90829447419718,-11.332132376425866,-48.9409096,-11.3055927,5390
1500107,-48.88300454295382,-1.7302538200672997,-48.878843,-1.721828,157698
2401008,-37.83564451928862,-5.628193277657475,-37.796927,-5.6631109,35845
5215702,-49.94592965074984,-16.80901095451354,-49.9234165,-16.8102393,28858
3507506,-48.46829238159443,-22.863459975713813,-48.4410712,-22.8879628,146497
2102606,-45.678763470623736,-1.624144014657276,-45.7273136,-1.4531117,20178
2210953,-43.0820712917728,-8.485849745657138,-42.9112793,-8.4007816,2919
5208608,-49.16742358208772,-15.275332899673309,-49.1162001,-15.3118269,70084
1706001,-49.16249900798734,-8.436938541191651,-49.1773955,-8.360583,5588
2110278,-43.184137178170126,-2.620947147583171,-43.253274,-2.4987599,15846
2924009,-38.29678928323418,-9.538032092776184,-38.226711,-9.3991006,117782
4313706,-53.3820816510205,-27.940161006450662,-53.3135927,-27.9010519,33303
5106232,-57.40141757403309,-14.783664066644157,-57.281316,-14.7764648,20301
3126109,-45.51642149667814,-20.55372869284408,-45.4266753,-20.4648425,67683
1503077,-47.07523931488523,-2.167918704185002,-47.0513157,-1.9282256,26066
2903003,-42.11603503738524,-11.970261860766088,-42.057037,-11.8053298,13865
5209903,-46.75500699743647,-14.090743271594704,-46.6343388,-14.1014906,13947
2311801,-38.15109664972479,-4.843012766763129,-37.9783838,-4.9354279,78194
2201507,-42.057603921402794,-4.017839017787012,-42.0780926,-4.022391,26857
2928000,-39.49579491353597,-11.221816958082362,-39.3746617,-11.2505314,37348
4311759,-55.55699890778606,-29.428348677128444,-55.484112,-29.585935,7299
3144300,-40.49704029775666,-17.779290491946632,-40.3537221,-17.8391113,40750
4112009,-49.70518650373243,-24.33078003631104,-49.7201518,-24.2589699,34857
2102309,-43.830542425761244,-5.789172094387575,-43.8367876,-5.8391884,23884
1717008,-47.55911031589183,-11.159984392124352,-47.57263,-11.131074,4447
2902104,-39.07555701044571,-11.213876292109067,-38.9573261,-11.3356065,54379
1701002,-48.18701189221865,-6.23228752073592,-48.080238,-6.3663053,9549
3149150,-44.32359891731051,-15.625626854434222,-44.391944,-15.605833,12107
1714880,-48.36008830224651,-7.6379955177582,-48.425232,-7.631712,11819
4126306,-49.45652060419006,-24.248691304472143,-49.4644197,-24.1141771,19327
2917334,-43.54320520514869,-14.466435961675106,-43.5508641,-14.4113008,10994
1504976,-49.23077720881387,-4.980951227983084,-49.082194,-4.916221,16678
4306502,-52.201496595288845,-30.60456398685355,-52.1080845,-30.70214,15414
3118403,-41.4566629365554,-19.17017426665074,-41.471995,-19.1720883,22921
2923357,-41.1394182700723,-10.844259999793325,-41.0808672,-10.9686909,17451
1702307,-48.99980519974722,-7.723333342841144,-49.0641484,-7.6575001,6643
2901403,-44.647677291371046,-11.996660438063962,-44.7000236,-12.005623,13977
4210100,-49.8893194494877,-26.20091591304961,-49.8035982,-26.1150943,56292
1703057,-48.67559085121181,-7.903698444385843,-48.579148,-7.7635698,3553
3162500,-44.27440735991081,-21.26316144996998,-44.2588086,-21.1335755,90082
2605152,-40.62027381627406,-8.49621104127186,-40.766168,-8.441163,18908
2614006,-39.38150105695223,-7.850472979882049,-39.2957383,-7.9476953,19165
2900801,-39.40918971483893,-17.468816323595586,-39.1965474,-17.5215875,22470
3142700,-44.50153749173925,-14.473174878194188,-44.3701782,-14.4230168,14877
3137106,-46.7346318964437,-18.103507690966875,-46.8075,-18.178611,7613
3105103,-45.998843883535294,-20.110906403397085,-45.9777034,-20.0131996,23829
2922102,-40.56247749663415,-11.954635550649739,-40.4731656,-11.8573859,26776
4306106,-53.56240803107686,-28.703197934338853,-53.6058047,-28.645056,60299
2313005,-39.002890844605325,-5.777177381991074,-39.0098669,-5.7329092,18324
2210003,-42.25734531983177,-8.320346052017026,-42.2487642,-8.3601426,20601
3136702,-43.46475501649913,-21.74545930978106,-43.3501129,-21.7609533,568873
2205508,-42.52492518239099,-4.713931562092065,-42.5763777,-4.7578357,39208
1600600,-51.378157081165966,0.12961137408688966,-51.1789666,-0.0307068,121364
4119400,-49.93765522524151,-24.47019224924313,-49.9393852,-24.5343967,25463
2902005,-41.37457831841653,-14.37118941098145,-41.4604105,-14.4274236,13135
5107883,-51.361773478506535,-12.022052500505968,-51.4005672,-12.0890348,1650
5207402,-49.96418884783225,-17.47666309446664,-49.9292351,-17.3407253,12372
1400605,-60.15187167879002,0.884520229545758,-60.0371719,1.0170607,7986
3513603,-44.94219255857079,-23.05290271177713,-44.9567436,-23.07753,21547
3113503,-43.057773911666104,-17.494196952517825,-43.0136207,-17.5308667,9405
2207900,-41.39961711615993,-4.490274557841493,-41.448184,-4.425845,38742
2918456,-40.10069189583074,-16.84553224397761,-40.1596925,-16.843428,9126
2915809,-40.47974780429938,-15.163317186024836,-40.6269506,-15.2435245,23049
2105922,-43.49566444885639,-6.032207934310039,-43.5273907,-6.04865,11250
3203908,-40.52279514203919,-18.69847644761334,-40.3969786,-18.7063456,50110
2927705,-39.20140390350244,-16.229177079247386,-39.0239196,-16.2815556,27778
2108603,-45.12687176515086,-2.4981450219215566,-45.0866463,-2.5270459,83387
5210406,-49.823979389652045,-16.080842914457655,-49.8060341,-16.0205509,42900
4127106,-50.52250972899477,-24.24998496792934,-50.6318021,-24.3282939,78974
5203807,-51.20838696366544,-15.237007385361085,-51.1602061,-15.2427599,5779
2112456,-45.437692013477516,-2.1593380641517164,-45.3061308,-2.2226922,25619
3200607,-40.175946800311415,-19.766041862631706,-40.2735025,-19.8245218,101220
4203253,-50.60644070337839,-28.062385058258062,-50.511491,-27.9382827,2525
2600203,-41.005396082942816,-8.61886297270646,-41.0070197,-8.5198919,19635
2207504,-42.956277808991324,-5.882617702159857,-43.0637158,-5.9761427,14539
5217708,-49.53815843908433,-17.531228561634702,-49.4499041,-17.5192214,17819
2900207,-39.308836522940055,-8.817795895990296,-39.1139689,-8.7239913,20086
3201506,-40.65556517632702,-19.48629909719168,-40.6287836,-19.5346732,122499
5220702,-46.24087455383824,-14.735153748082352,-46.2544188,-14.8049934,2989
2107001,-47.04140306498334,-5.8581442623551,-47.0658003,-5.8316731,9160
3141405,-41.51011799180235,-16.270551560224128,-41.4763373,-16.2270466,20820
2111102,-43.63808907223456,-6.559612563399512,-43.703623,-6.4934,25929
3132701,-41.846152309622774,-18.159053598475822,-41.6751876,-18.0391974,23211
3538709,-47.783996980948615,-22.7264417978321,-47.64917,-22.72528,404142
2112100,-43.81349336589965,-4.1530372582260355,-43.9386212,-4.2551056,29124
3134400,-50.34497345262989,-19.716377578990073,-50.193488,-19.7272733,39263
1504000,-49.46912836153323,-1.8642520827256348,-49.495701348909165,-1.8866440500000001,28935
1100064,-60.55030110134778,-13.159196980276105,-60.545428,-13.117431,15882
1100288,-61.77158772173886,-11.73256277502037,-61.771411,-11.727071,55058
4125605,-50.44203639700707,-25.90820096719529,-50.382796,-25.866823,46261
2613503,-38.74563423188727,-7.865738677162805,-38.7599545,-7.8641261,33959
4101606,-49.97594637456824,-24.092797848443308,-49.8224605,-24.1457957,28115
5100607,-53.299779804499494,-17.82642021537534,-53.2831736,-17.8269099,10847
2104073,-46.624673237380165,-6.997566246048137,-46.678577,-6.965082,8504
2910727,-39.606180900464174,-16.298786655471297,-39.575704,-16.3722412,113380
